carat,depth,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.3,62.0,57.0,7.03,6.96,4.34,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.52,60.4,57.0,5.23,5.27,3.17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.2,63.2,57.0,6.75,6.69,4.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,62.1,57.0,4.02,4.07,2.51,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.44,61.7,55.0,4.88,4.91,3.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.42,60.1,61.0,7.32,7.42,4.43,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52,61.3,56.0,5.18,5.2,3.18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.42,62.2,56.0,7.21,7.16,4.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,63.5,54.0,4.27,4.3,2.72,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.02,63.3,59.0,6.42,6.32,4.03,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,61.1,57.0,4.44,4.4,2.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.73,58.6,57.0,5.91,6.0,3.49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.25,62.2,57.0,6.86,6.9,4.28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.93,64.6,58.0,6.13,6.07,3.94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,60.7,60.0,4.34,4.36,2.64,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.85,60.3,57.0,6.09,6.22,3.71,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,62.5,56.0,4.33,4.37,2.71,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.59,63.0,56.0,5.3,5.34,3.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.52,61.3,56.0,5.21,5.17,3.18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.01,58.5,58.0,8.3,8.25,4.84,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.72,62.0,58.0,5.74,5.77,3.57,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.24,62.7,58.0,6.85,6.89,4.31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.4,59.8,58.0,4.79,4.85,2.88,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.31,58.8,62.0,4.41,4.4,2.59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.13,62.0,57.0,6.66,6.73,4.15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,61.9,56.0,4.43,4.47,2.75,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.51,62.8,59.0,7.23,7.26,4.55,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.91,62.8,60.0,6.11,6.08,3.83,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,62.8,58.0,5.03,5.0,3.15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,62.1,56.0,4.35,4.32,2.69,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.44,59.6,60.0,4.95,4.93,2.96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.57,61.3,57.0,5.38,5.29,3.27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.47,61.7,57.0,4.99,5.03,3.09,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.56,61.2,57.0,5.29,5.33,3.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.03,60.4,56.0,6.56,6.53,3.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,61.2,58.0,5.66,5.72,3.48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.33,62.3,57.0,4.43,4.4,2.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,62.3,54.0,4.37,4.39,2.73,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.47,62.6,57.0,4.92,4.95,3.09,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.07,62.6,61.0,6.42,6.49,4.04,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.51,59.6,60.0,7.42,7.45,4.43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.17,61.6,56.0,6.77,6.83,4.18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.22,62.4,58.0,6.82,6.77,4.24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,60.3,61.0,8.11,8.17,4.91,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.67,64.7,55.0,5.5,5.54,3.57,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,63.9,57.0,6.31,6.34,4.04,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,63.4,55.0,6.35,6.29,4.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.04,62.2,57.0,6.46,6.49,4.03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,64.3,63.0,5.58,5.55,3.58,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.01,62.4,59.0,8.02,8.08,5.02,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.34,60.8,57.0,4.52,4.56,2.76,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.38,61.8,53.7,4.67,4.69,2.89,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,61.4,55.7,4.72,4.77,2.92,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.53,61.3,55.0,5.22,5.25,3.21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.57,61.3,56.0,5.34,5.36,3.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.57,62.4,57.0,5.32,5.26,3.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,62.5,59.0,5.65,5.48,3.48,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.75,63.3,58.0,5.78,5.75,3.65,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.5,60.3,57.0,7.37,7.4,4.45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.02,62.4,58.0,6.42,6.47,4.02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,63.4,61.0,6.29,6.35,4.01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.2,55.0,4.35,4.31,2.65,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8,62.7,54.0,5.91,5.95,3.72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.07,62.3,57.0,6.56,6.58,4.09,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.5,58.7,61.0,7.49,7.36,4.36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,62.7,55.0,4.3,4.25,2.68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.61,62.6,58.0,7.44,7.48,4.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.15,61.8,57.0,8.3,8.24,5.11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.57,61.6,54.0,5.35,5.37,3.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,63.2,58.0,4.26,4.22,2.68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.54,62.6,55.0,5.19,5.23,3.26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.77,63.0,65.0,5.82,5.74,3.64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.43,62.3,56.0,4.82,4.85,3.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.54,62.7,58.0,7.37,7.3,4.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,62.3,56.0,4.37,4.4,2.73,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.36,62.5,55.0,4.55,4.57,2.85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.74,61.9,58.0,7.73,7.67,4.77,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.68,61.1,60.0,7.63,7.7,4.68,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.11,60.7,55.0,6.69,6.71,4.07,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.14,61.1,58.0,6.74,6.77,4.13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.79,58.5,61.0,6.03,6.08,3.54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.53,62.6,56.0,5.19,5.16,3.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.01,60.3,57.0,6.46,6.51,3.91,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,63.6,57.0,4.33,4.32,2.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,63.1,58.0,6.34,6.2,3.95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.46,62.6,53.0,4.93,4.97,3.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8,62.4,57.0,5.92,5.97,3.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.03,62.8,57.0,6.4,6.47,4.04,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.41,61.3,58.0,4.8,4.76,2.93,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.05,61.3,57.0,6.51,6.58,4.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.23,60.8,57.0,3.96,3.99,2.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.01,61.7,58.0,6.42,6.48,3.98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,63.7,56.0,5.07,5.1,3.24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,62.9,57.0,4.34,4.31,2.72,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,61.3,57.0,4.29,4.33,2.64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.43,61.7,55.0,4.89,4.87,3.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,61.4,56.0,4.38,4.41,2.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.34,61.9,59.0,4.44,4.48,2.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.03,62.5,56.0,6.48,6.45,4.04,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,63.6,57.0,4.26,4.23,2.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,61.5,57.0,5.7,5.74,3.52,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,62.1,58.0,4.36,4.33,2.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.61,62.1,56.0,5.43,5.46,3.38,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.73,61.6,58.0,7.74,7.71,4.76,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.23,61.4,59.0,6.85,6.87,4.21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.32,62.2,57.0,4.36,4.38,2.72,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.24,61.8,58.0,6.9,6.96,4.28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.73,61.1,57.0,5.8,5.82,3.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,60.4,61.0,4.39,4.42,2.66,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.51,61.2,59.0,7.4,7.38,4.52,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9,63.8,61.0,6.09,6.05,3.87,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32,62.7,58.0,4.37,4.34,2.73,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.33,60.1,59.0,4.46,4.49,2.69,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.59,62.3,54.0,5.36,5.39,3.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.71,60.7,54.0,5.84,5.8,3.53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.08,61.5,61.0,6.62,6.55,4.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.14,64.4,55.0,6.56,6.54,4.22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.7,63.8,57.0,5.61,5.51,3.55,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.32,63.2,54.0,4.42,4.38,2.78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.33,61.9,56.0,4.46,4.43,2.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,62.8,56.0,5.06,5.03,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.08,62.8,58.0,6.62,6.51,4.12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8,62.8,57.0,5.93,5.95,3.73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5,61.5,60.0,5.04,5.08,3.11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.51,62.1,57.0,7.37,7.32,4.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.77,62.0,56.0,5.92,5.86,3.65,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.31,60.8,55.0,4.42,4.39,2.68,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.57,60.4,60.0,5.36,5.31,3.22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.7,63.3,57.0,7.59,7.54,4.79,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.2,60.6,60.0,6.95,6.85,4.18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33,61.8,55.0,4.43,4.44,2.74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,63.0,57.0,4.77,4.81,3.02,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.23,63.0,55.0,6.89,6.79,4.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.34,63.9,56.0,4.48,4.44,2.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.28,60.9,59.0,4.19,4.22,2.56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.01,61.0,57.0,8.09,8.14,4.95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.32,61.4,57.0,4.4,4.44,2.71,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.9,62.8,60.0,6.14,6.08,3.84,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43,60.5,57.0,4.92,4.86,2.96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.56,62.7,56.0,5.26,5.3,3.31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.7,56.0,4.79,4.83,2.97,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.5,61.0,62.0,5.13,5.09,3.12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.51,61.9,55.0,5.15,5.19,3.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.38,62.0,54.1,4.66,4.68,2.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.31,62.2,54.0,4.34,4.38,2.71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.51,62.7,57.0,7.35,7.3,4.59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.58,61.8,56.0,5.37,5.41,3.33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.02,58.8,57.0,6.66,6.6,3.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,62.7,57.0,6.33,6.42,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.52,61.4,57.0,5.15,5.18,3.17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,59.5,60.0,6.5,6.54,3.88,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,61.0,58.0,5.25,5.28,3.21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.5,57.0,4.3,4.35,2.66,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,63.4,56.0,5.01,5.06,3.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.59,62.4,58.4,5.3,5.36,3.32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.04,62.4,56.0,8.07,8.14,5.06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.21,62.6,57.0,6.71,6.8,4.23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.71,61.5,57.0,5.73,5.75,3.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,61.7,57.0,5.09,5.06,3.13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.72,62.8,58.0,5.75,5.68,3.59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.31,62.3,57.0,4.25,4.29,2.66,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.92,63.0,58.0,6.18,6.13,3.88,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.52,62.8,55.0,7.3,7.35,4.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,62.5,61.0,4.69,4.66,2.92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,60.9,61.0,4.4,4.37,2.67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.9,61.0,61.0,6.15,6.17,3.76,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.75,60.9,58.0,5.87,5.83,3.56,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.01,63.2,58.0,7.93,8.01,5.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.12,61.7,58.1,6.6,6.66,4.09,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.02,63.7,57.0,6.24,6.31,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,61.5,58.0,4.76,4.8,2.94,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.51,62.4,55.0,5.14,5.09,3.19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.38,61.7,56.0,4.64,4.67,2.87,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,61.8,55.0,4.41,4.43,2.73,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.32,61.3,58.0,4.4,4.37,2.69,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.51,59.3,59.0,5.25,5.17,3.09,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,62.0,54.0,4.36,4.38,2.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.6,62.7,53.9,7.43,7.49,4.68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.79,61.9,57.0,5.93,5.96,3.68,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.31,60.8,61.0,4.35,4.33,2.64,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.01,61.9,57.0,8.09,8.06,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.4,62.2,59.0,4.65,4.7,2.91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.55,62.5,58.0,7.36,7.4,4.61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.54,61.3,57.0,5.25,5.28,3.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,62.0,64.0,6.43,6.29,3.94,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.52,62.2,56.0,5.16,5.17,3.21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.36,60.6,57.0,4.57,4.61,2.78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,60.9,57.0,4.45,4.48,2.71,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.78,63.8,56.0,5.81,5.85,3.72,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.67,58.9,51.0,5.74,5.78,3.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2,62.8,57.0,6.78,6.73,4.24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.81,63.0,56.0,5.95,5.9,3.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,62.7,54.0,4.39,4.35,2.74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,63.3,58.0,6.26,6.29,3.97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,61.7,57.0,6.42,6.44,3.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.34,61.2,57.0,4.56,4.53,2.78,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,63.0,56.0,6.37,6.33,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,63.8,59.0,7.93,7.88,5.04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.11,62.2,57.0,6.67,6.61,4.13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.53,61.7,58.0,5.16,5.27,3.22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,62.3,60.0,6.39,6.32,3.96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.38,61.6,57.0,4.62,4.66,2.86,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.59,61.6,55.0,5.41,5.43,3.34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.84,61.8,56.0,6.02,6.11,3.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,62.9,56.0,5.61,5.67,3.55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8,61.4,57.0,5.99,5.93,3.66,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.5,70.1,58.0,6.96,6.85,4.84,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.6,61.3,55.0,5.47,5.49,3.36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.42,62.4,59.0,4.78,4.8,2.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.72,58.7,59.0,5.94,5.88,3.47,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.7,60.6,57.2,5.75,5.77,3.49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,60.9,59.0,5.7,5.76,3.49,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.3,62.0,54.9,4.3,4.33,2.68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.34,62.0,56.0,4.5,4.47,2.78,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.71,63.3,58.0,5.68,5.66,3.59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.4,63.4,59.0,7.04,7.12,4.49,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
