carat,depth,table,x,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.24,60.7,57.0,6.98,8.505,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.71,61.8,55.0,5.73,8.033,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.73,61.6,55.0,5.77,7.99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.42,60.2,59.0,4.84,7.119,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.17,60.7,56.0,6.79,8.767,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.37,60.3,58.0,4.66,6.948,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.1,60.4,59.0,8.33,9.719,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.59,62.3,55.0,7.48,9.319,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.3,60.5,58.0,7.05,9.527,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.05,59.5,58.0,8.26,9.73,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.85,63.0,57.0,6.08,8.34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,62.6,57.0,4.3,6.347,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.26,59.9,59.0,7.02,8.96,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,62.4,57.0,5.71,8.052,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.32,60.9,56.0,4.43,6.628,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.74,63.9,54.0,5.77,8.059,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,62.7,55.0,6.32,8.487,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.24,61.8,59.0,4.0,6.265,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.91,64.4,57.0,6.11,7.924,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,62.1,57.0,5.18,7.503,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.36,60.6,58.0,4.58,6.588,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.41,60.8,57.0,4.84,6.668,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9,63.1,55.0,6.08,8.014,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.02,60.1,59.0,8.21,9.738,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.51,64.9,55.0,7.25,9.371,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,61.7,56.0,4.41,6.848,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.56,62.3,57.0,5.3,7.491,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.33,60.2,60.0,7.12,9.191,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.73,62.0,58.0,5.75,7.679,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.78,62.5,58.0,5.86,8.089,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,61.5,55.0,4.79,6.851,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.32,61.2,56.0,4.42,6.702,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.41,62.5,56.0,4.72,7.017,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.56,62.1,56.0,5.31,7.437,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,63.1,59.0,4.7,6.558,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.3,53.7,5.1,7.834,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.52,61.8,56.0,5.17,7.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32,60.8,57.0,4.41,6.378,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,60.3,60.0,6.46,8.512,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.74,60.6,55.0,5.87,8.049,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.33,61.5,58.0,4.43,6.361,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.51,62.3,60.0,7.28,9.156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.01,62.6,56.0,6.4,8.491,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,64.0,58.0,6.3,8.728,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.26,61.9,58.0,4.1,6.114,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,63.9,56.0,4.24,5.908,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.24,60.0,59.0,6.98,8.628,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,62.0,56.0,6.46,8.454,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9,65.8,59.0,6.03,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.39,58.0,61.0,4.83,7.162,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.71,61.8,55.0,5.75,8.033,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.38,61.0,56.0,4.67,6.849,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.34,61.8,54.4,4.49,6.275,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.58,60.6,56.0,5.44,7.234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,62.2,53.0,4.35,6.733,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5,60.0,56.0,5.18,7.723,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.66,60.9,57.0,5.63,7.518,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.32,60.2,58.0,4.43,6.33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.73,60.4,59.0,5.8,7.902,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.91,56.3,64.0,6.37,8.481,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.16,62.1,57.0,6.7,8.847,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.45,62.4,57.0,7.16,8.751,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.71,62.9,58.0,5.66,7.944,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.07,60.6,61.0,6.62,8.837,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,61.8,58.0,6.45,8.339,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.43,62.7,55.0,4.87,6.823,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.5,62.5,59.0,7.32,9.418,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,61.2,56.0,4.46,6.583,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.9,62.7,59.0,6.12,8.309,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.22,61.7,57.0,6.91,8.631,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.43,60.0,59.0,4.93,7.118,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,62.4,60.0,5.12,7.504,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.55,61.2,56.0,5.29,7.141,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,60.8,57.0,5.19,7.271,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,61.8,56.0,4.37,6.687,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.51,61.3,57.0,7.35,9.361,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.51,62.9,61.0,7.31,9.543,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8,63.0,55.0,5.92,7.869,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.92,62.0,60.0,6.27,8.176,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.62,62.5,55.0,5.45,7.057,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.85,60.5,60.0,6.11,7.915,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,61.7,55.0,4.78,6.498,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.14,60.4,58.0,6.82,8.751,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,60.8,56.0,5.72,7.781,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.26,61.9,56.0,4.08,5.881,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.01,62.4,61.0,8.01,9.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,61.4,56.0,4.32,6.603,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3,60.6,57.0,4.38,6.436,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.38,62.0,55.0,4.64,6.782,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,61.5,56.0,4.32,6.76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.45,63.0,56.0,4.88,6.853,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.02,61.8,56.0,6.54,8.799,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.02,59.9,55.0,8.28,9.68,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,62.7,57.0,5.66,8.083,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,61.4,56.0,4.2,6.188,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.22,62.7,58.0,6.77,8.688,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,62.4,58.0,4.3,6.654,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.71,62.6,56.0,5.68,7.796,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5,63.7,59.0,4.99,7.249,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,63.8,57.0,6.4,8.017,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2.36,58.9,64.0,8.75,9.416,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.39,61.4,56.0,4.68,6.68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.93,62.1,59.0,6.16,8.493,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.72,60.8,56.0,5.81,8.103,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,59.8,61.0,5.81,7.876,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.61,61.7,60.0,7.45,8.948,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.91,62.8,58.0,6.18,8.288,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.06,62.5,54.0,6.6,8.851,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,63.4,64.0,5.03,7.553,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.53,61.2,58.0,7.39,9.497,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,61.3,59.0,4.8,6.526,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.07,60.7,57.0,6.61,8.793,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,63.7,56.0,4.28,6.594,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.11,62.0,57.0,6.69,8.542,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.55,61.6,58.0,7.42,8.695,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.05,61.4,56.0,6.54,9.165,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.52,60.5,56.0,5.27,7.548,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.63,61.5,57.0,7.58,9.695,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,64.0,55.0,5.62,7.609,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.71,62.5,57.0,7.67,9.277,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.07,62.0,56.0,6.51,8.532,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.97,56.4,66.0,6.59,8.31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.57,61.8,55.0,5.31,7.592,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,61.9,53.7,4.66,7.127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.36,60.9,56.0,7.15,9.102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.51,62.9,58.0,5.07,7.671,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.31,62.4,57.0,4.32,6.438,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.5,61.1,56.7,7.35,8.925,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.33,63.0,54.0,4.38,6.361,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.14,62.8,58.0,6.68,8.351,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.43,62.3,56.0,4.82,7.414,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.38,61.5,57.0,4.63,7.09,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,61.6,57.0,4.32,6.201,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.5,61.9,58.0,5.15,6.746,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.05,61.4,58.0,6.54,8.304,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.42,62.1,54.0,4.82,6.868,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.77,61.1,59.0,5.85,7.731,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,60.6,63.0,6.42,8.81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.91,61.2,59.0,6.2,8.213,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,61.3,54.0,5.12,7.418,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.01,63.4,59.0,7.95,9.355,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.52,59.3,59.0,5.25,7.069,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.97,62.7,59.0,6.31,8.408,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.51,61.5,58.0,7.33,9.436,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.18,60.8,58.0,6.84,8.429,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.1,61.5,59.0,8.28,9.669,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,61.6,55.0,4.33,6.702,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.52,61.8,54.0,5.18,7.114,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.51,61.6,56.0,5.12,7.536,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.46,66.8,55.0,4.82,6.751,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.52,61.9,56.0,7.37,9.003,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.35,63.3,56.0,4.53,6.265,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.58,62.4,56.0,7.5,9.606,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.5,61.4,57.0,7.27,9.109,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.47,61.8,60.0,4.98,7.005,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.55,61.2,55.0,5.28,7.365,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.36,61.9,55.0,4.57,6.321,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,58.9,61.0,5.16,7.27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.79,57.8,59.0,8.07,9.118,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.55,61.3,61.0,7.39,9.359,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4,62.6,54.0,4.71,7.009,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.43,61.5,58.0,7.27,9.084,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.11,61.5,55.0,6.65,8.494,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,62.0,60.0,6.38,8.198,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.26,62.5,56.0,6.88,8.92,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,62.5,56.0,6.4,8.392,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.53,60.9,57.0,5.23,7.948,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.72,61.4,58.0,5.78,7.889,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,62.0,53.0,6.42,8.423,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5,59.4,59.0,5.19,7.27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.0,60.7,60.0,8.13,9.29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.41,62.4,54.0,4.76,7.138,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.22,63.0,57.0,6.84,8.809,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,60.5,62.0,4.37,6.227,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.9,61.8,56.0,6.18,8.432,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.02,63.0,60.0,7.85,9.507,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,62.9,57.0,4.3,6.515,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.03,61.7,56.0,6.45,8.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7,61.2,55.0,5.75,7.718,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.32,61.1,55.0,4.42,6.593,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.75,63.1,58.0,5.78,7.931,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.37,62.7,54.0,4.6,6.725,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.67,61.8,55.9,7.57,9.539,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.81,62.6,55.0,5.92,8.173,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,59.1,57.0,6.57,8.367,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.39,62.4,59.0,4.58,6.332,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.09,62.0,56.0,6.56,8.642,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,62.6,54.0,5.63,7.735,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.04,62.4,58.0,6.56,8.856,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.44,61.9,56.0,4.91,6.974,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.51,62.3,58.0,7.3,8.859,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.54,61.9,54.5,5.22,7.816,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,67.7,60.0,6.11,7.964,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.31,60.1,61.0,4.35,6.299,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.5,53.0,4.3,6.515,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.72,61.3,60.0,5.74,8.282,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7,61.1,58.0,5.69,7.653,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,62.9,58.0,6.34,9.283,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.01,63.1,60.0,6.32,8.602,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,60.8,58.0,4.83,6.721,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.93,60.9,57.0,6.29,8.167,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.01,63.4,57.0,7.97,9.356,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.33,60.7,58.0,8.64,9.014,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.41,61.3,56.0,4.77,6.981,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.71,62.0,56.0,5.72,8.402,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.42,63.2,57.0,4.77,6.731,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,62.0,54.4,4.3,6.721,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.72,62.7,56.0,5.71,8.077,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,62.1,54.6,5.68,7.714,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,62.7,57.0,4.33,6.81,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.51,63.5,60.0,5.04,7.145,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.68,58.0,71.0,5.85,7.398,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,60.3,61.0,6.43,8.456,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.1,56.0,5.16,7.27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.46,65.6,57.0,4.85,6.879,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.04,60.3,57.0,6.55,8.44,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.42,62.4,57.0,4.83,6.892,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.06,58.4,61.0,6.73,8.619,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.01,61.2,58.0,8.05,9.603,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,62.1,58.0,6.43,8.564,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.55,60.7,56.0,5.32,7.04,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.1,61.6,56.0,6.64,8.551,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.04,66.1,60.0,6.32,8.179,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,62.6,58.0,4.37,6.417,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,62.0,55.0,4.3,6.738,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.84,62.4,56.0,7.84,9.086,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.8,62.0,56.0,5.98,7.831,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.02,63.8,59.0,6.43,8.271,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,61.4,57.0,4.78,6.558,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,61.0,61.0,6.45,8.477,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.16,60.2,59.0,6.84,8.491,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
