carat,depth,table,x,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.25,61.1,56.0,4.08,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.79,61.5,56.0,5.96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,63.3,58.0,6.31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.27,60.1,58.0,4.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,58.7,63.0,5.73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.03,60.7,56.0,6.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,59.1,68.0,6.56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.5,54.0,4.29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3,61.8,60.0,4.31,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.11,62.0,58.0,6.68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,60.7,61.0,6.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,60.5,60.0,5.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.57,61.9,56.0,5.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.23,62.9,59.0,6.85,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.5,68.1,59.0,7.12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,61.4,57.0,6.45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.23,63.2,58.0,3.86,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.02,58.2,60.0,6.49,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.05,60.3,60.0,6.66,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.07,61.3,57.0,6.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.34,62.1,63.0,7.06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.38,62.5,53.4,4.63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.4,62.6,58.0,4.71,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.35,60.4,58.0,4.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.5,59.2,59.0,7.44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.53,60.6,55.0,5.26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.47,62.1,54.0,4.98,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.2,62.1,57.0,6.77,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,60.8,54.0,4.44,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.26,62.0,55.0,4.12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.33,62.0,58.0,4.44,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.31,60.8,57.0,4.36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.9,62.1,59.0,6.09,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.04,61.1,56.0,6.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,63.3,56.0,4.26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.33,61.5,56.2,4.42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,62.5,54.0,5.69,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.04,63.5,59.0,6.37,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.42,62.1,56.0,4.77,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,61.2,61.0,4.33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.51,61.6,55.0,5.14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,64.4,59.0,6.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,63.7,58.0,5.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,63.8,57.0,6.35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,61.6,57.0,4.39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.27,62.4,56.0,6.93,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.34,61.5,56.0,4.52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,59.9,59.0,4.44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,62.8,57.0,6.29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,61.7,56.0,4.29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,59.5,58.0,4.47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.02,61.5,58.0,6.51,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.55,60.7,55.0,7.54,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,59.8,56.0,5.78,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.42,62.2,56.0,4.79,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.52,62.7,56.0,7.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,61.1,55.0,4.79,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.26,61.7,61.0,4.12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.28,62.0,56.0,4.2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,58.7,62.0,6.47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.71,59.1,61.0,5.87,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.7,62.2,55.0,7.63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.27,62.2,59.0,4.08,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.85,63.3,56.0,7.8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.38,61.9,55.6,4.64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.2,63.7,58.0,6.72,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.51,60.5,59.0,7.44,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.2,62.1,55.0,6.79,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.31,60.4,58.0,7.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.38,61.6,55.0,4.68,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.33,61.9,57.0,4.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.16,62.1,54.0,6.79,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.55,60.7,58.0,7.51,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,61.9,54.0,4.42,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.52,61.8,57.0,5.19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.57,62.1,56.0,5.35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.41,62.6,54.0,4.78,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.24,61.7,57.7,8.37,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.36,62.1,55.0,4.61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.55,60.4,59.0,5.29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,61.3,58.0,4.29,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.81,61.9,60.0,5.91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.7,61.5,58.0,7.74,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.53,61.8,58.0,5.18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.54,61.9,59.0,7.33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,60.3,57.0,5.22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.2,62.6,56.0,6.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.7,65.2,59.0,5.58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,65.3,55.0,7.88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,64.3,60.0,6.22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.02,63.3,58.0,6.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.38,62.4,56.0,4.69,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.52,60.5,60.0,7.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,62.2,54.0,6.43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.33,62.5,55.0,4.43,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.91,61.7,57.0,6.21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.56,60.9,56.0,5.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.58,61.9,56.0,5.34,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.51,60.4,57.0,5.18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,63.2,57.0,5.62,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.33,62.7,57.0,7.05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,62.7,60.0,6.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.33,61.6,60.0,4.46,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.75,63.6,58.0,5.71,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,61.7,54.0,4.78,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.18,61.0,58.0,6.79,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.51,61.7,55.0,5.16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,61.0,58.0,6.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,61.9,56.0,4.37,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1,62.6,56.0,6.57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.01,62.8,56.0,6.38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7,61.4,57.0,5.64,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,60.1,58.0,6.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.2,62.9,59.0,6.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,59.1,62.0,5.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,63.7,61.0,7.85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.5,63.3,54.0,7.26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.55,61.4,56.0,5.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.41,63.2,59.0,4.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.25,62.7,60.0,4.03,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,61.1,54.0,6.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.71,60.9,57.0,5.74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.51,62.2,57.0,5.12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.31,61.2,60.0,4.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,60.7,58.0,5.74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.01,63.8,58.0,7.82,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,63.2,57.0,4.29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.01,60.2,60.0,6.45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.09,62.0,56.0,6.63,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.71,62.4,59.0,5.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,62.9,55.0,5.07,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34,61.2,59.0,4.47,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.1,61.9,56.0,6.63,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7,62.1,58.0,5.62,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.73,62.7,58.0,5.72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.33,61.3,61.0,4.43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.13,61.3,59.0,6.77,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.61,61.4,58.0,7.59,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2,63.3,55.0,6.77,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,61.1,56.0,4.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.27,61.0,56.0,4.19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.35,62.3,58.0,4.53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.71,62.8,57.0,7.58,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.7,62.8,55.0,5.68,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,62.5,58.0,5.07,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.56,62.7,56.0,5.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.21,60.0,60.0,6.95,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.2,63.2,58.0,6.71,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.42,61.9,58.0,4.76,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,61.6,57.0,6.44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.52,62.4,55.0,7.33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.71,60.8,57.0,5.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.02,62.0,56.0,8.06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,64.6,59.0,6.19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.26,60.8,61.0,4.12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.23,58.6,61.0,4.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,61.2,56.0,4.45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,61.3,55.0,4.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.36,63.7,54.0,4.52,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.74,61.8,58.0,5.81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.47,59.0,60.2,5.04,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3,61.4,54.0,4.31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.94,60.4,59.0,6.34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,59.9,58.0,5.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.47,62.7,58.0,4.97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.51,63.3,59.0,5.09,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.36,60.1,59.0,8.64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.32,61.2,56.0,4.44,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.9,60.1,59.0,6.22,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.05,61.7,56.0,6.54,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.71,63.3,57.0,5.65,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.52,61.8,59.0,5.16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.13,62.2,55.0,8.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,61.8,55.0,4.44,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3,60.6,58.0,4.33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.51,61.0,55.0,5.18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.73,65.9,55.0,5.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.71,60.2,56.0,5.84,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.41,60.0,56.0,4.88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.03,59.6,61.0,6.62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32,61.2,59.0,4.38,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.34,61.5,57.0,4.47,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.21,61.8,56.0,6.83,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,61.0,60.0,6.39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.02,62.0,57.0,6.46,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.72,61.6,55.0,5.78,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.01,61.2,57.0,6.44,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.33,61.7,56.0,4.47,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.76,61.8,58.0,5.83,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.42,62.9,56.0,4.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,61.8,59.0,4.39,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.37,59.3,60.0,4.71,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.72,61.8,54.0,5.76,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.32,62.6,58.0,4.31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.04,61.6,61.0,6.45,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.01,63.2,55.0,6.32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.29,62.2,55.0,4.24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.7,60.9,62.0,5.72,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,62.0,54.0,4.37,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.7,60.3,57.0,5.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.77,62.4,56.0,5.89,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.56,61.4,55.0,5.33,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,62.2,58.0,4.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.4,55.0,4.34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.2,61.2,55.0,6.84,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.3,61.3,58.0,4.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.4,59.3,59.0,4.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.38,63.1,55.0,4.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,62.4,55.0,4.42,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.4,63.6,57.0,4.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.09,61.7,54.0,6.65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.56,61.9,57.0,5.28,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.44,62.7,57.0,4.82,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,62.5,61.0,6.34,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.81,62.4,57.0,5.92,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.23,61.2,59.0,6.88,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.53,59.8,58.0,5.26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62.4,55.0,4.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.23,60.0,57.0,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.51,61.3,57.0,7.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.02,62.3,58.0,6.42,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.28,59.1,59.0,4.27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.39,62.4,56.0,4.68,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,62.0,56.0,4.39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.2,61.7,59.0,6.83,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.05,62.3,55.0,6.57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,65.1,56.0,6.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.64,62.5,56.0,5.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.39,60.3,56.0,4.77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.43,62.4,56.0,4.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.06,62.0,56.0,6.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5,63.8,56.0,5.03,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.48,62.7,58.5,4.99,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.39,61.5,56.0,4.73,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.7,59.8,59.0,5.74,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.36,61.8,54.0,4.59,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.43,62.2,55.0,4.81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.65,59.9,58.0,5.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.92,63.9,55.0,6.14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.35,61.4,55.0,4.59,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.32,61.3,56.0,4.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,62.6,56.0,4.52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.33,61.2,56.0,4.44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.36,61.9,58.0,7.09,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,59.6,59.0,6.53,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.43,61.3,57.0,4.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.21,62.7,56.0,6.79,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
