carat,depth,table,x,y,z,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.73,60.2,59.0,5.87,5.82,3.52,7.586,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.27,62.4,55.0,4.12,4.15,2.58,6.061,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.72,61.9,57.0,5.73,5.77,3.56,7.634,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.55,60.6,56.0,5.27,5.32,3.21,7.434,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.34,61.7,58.0,7.04,7.1,4.36,8.774,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.33,62.1,58.0,4.4,4.43,2.74,6.766,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,62.7,54.0,6.37,6.42,4.01,8.756,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.81,68.0,57.0,7.43,7.39,5.04,8.676,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.34,62.7,55.0,4.46,4.47,2.8,6.39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,61.4,54.0,4.4,4.43,2.71,6.443,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,63.0,56.0,6.36,6.41,4.02,8.792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.5,58.0,4.26,4.28,2.67,6.159,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.51,61.6,57.0,7.34,7.31,4.52,9.386,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.2,61.4,55.0,6.78,6.87,4.19,9.151,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,61.6,56.0,4.79,4.82,2.96,7.272,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.3,62.1,57.0,7.04,6.98,4.35,8.844,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.91,62.7,59.0,6.15,6.19,3.87,8.529,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.53,62.5,56.0,5.15,5.19,3.23,7.181,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,58.8,60.0,4.42,4.39,2.59,6.223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,62.8,59.0,4.74,4.75,2.98,6.627,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.56,59.8,57.0,5.39,5.48,3.25,7.452,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.12,62.2,59.0,6.65,6.67,4.14,8.694,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.54,61.8,57.0,5.26,5.22,3.24,7.597,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.62,63.4,56.0,5.4,5.45,3.44,7.263,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.51,63.0,55.0,5.1,5.06,3.2,7.361,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.26,62.0,58.0,6.95,6.88,4.29,9.275,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.36,64.0,56.0,4.49,4.51,2.88,6.632,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,62.3,59.0,4.32,4.38,2.71,6.778,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.44,61.7,54.0,4.9,4.92,3.03,6.485,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.51,64.0,59.0,7.19,7.25,4.62,9.192,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.46,63.2,56.0,4.89,4.92,3.1,7.094,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.02,60.6,57.0,6.49,6.52,3.94,8.588,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.3,57.0,4.32,4.36,2.66,6.976,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,63.5,58.0,5.03,4.98,3.18,7.516,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.0,59.3,62.0,8.12,8.06,4.8,9.44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.54,62.8,58.0,7.32,7.37,4.61,9.124,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.63,62.3,56.0,5.48,5.5,3.42,7.993,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.38,62.8,57.0,4.58,4.62,2.89,6.685,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.0,58.0,4.26,4.29,2.65,6.489,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.26,61.0,59.0,6.97,6.91,4.23,8.697,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.38,61.0,56.0,4.7,4.73,2.87,6.773,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.35,61.5,56.0,7.15,7.12,4.39,9.247,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.61,64.6,55.0,8.61,8.57,5.55,9.753,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.36,62.1,56.0,4.58,4.53,2.83,6.746,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34,62.6,57.0,4.47,4.45,2.79,6.863,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.34,62.7,56.0,4.48,4.45,2.8,6.688,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,59.6,58.0,5.21,5.22,3.11,7.462,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.2,61.0,58.0,6.92,6.84,4.2,8.721,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2,62.3,56.0,6.82,6.77,4.23,9.059,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,63.5,58.0,6.35,6.32,4.02,8.639,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.43,61.1,58.0,4.86,4.9,2.98,6.574,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,61.4,57.0,4.32,4.37,2.67,6.599,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7,61.7,57.0,7.67,7.62,4.71,9.492,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.54,61.2,56.0,5.24,5.28,3.22,7.453,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.26,62.0,56.0,6.9,6.93,4.29,8.576,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.45,62.1,55.0,4.9,4.92,3.05,6.715,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.5,63.2,55.0,5.03,5.07,3.19,6.816,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.4,60.9,52.0,4.81,4.83,2.94,6.956,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.25,61.5,55.0,4.09,4.14,2.52,6.114,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.2,54.4,4.3,4.33,2.68,6.48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3,62.6,58.0,4.32,4.27,2.69,6.227,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.9,62.2,60.0,6.14,6.07,3.8,8.29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,60.8,56.0,5.73,5.8,3.51,8.102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,62.0,62.0,4.27,4.24,2.64,6.746,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,61.3,57.0,4.36,4.32,2.66,6.815,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.61,62.4,57.0,5.4,5.43,3.38,7.36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.52,63.3,55.0,5.1,5.13,3.24,6.886,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.4,62.5,57.0,4.72,4.69,2.94,6.957,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.02,62.2,61.0,6.41,6.48,4.01,8.199,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.8,60.1,58.0,6.07,6.05,3.64,8.033,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.14,63.1,58.0,6.69,6.6,4.19,8.605,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,61.7,56.0,4.8,4.77,2.95,6.668,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32,62.3,58.0,4.4,4.37,2.73,6.579,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.74,59.2,60.0,5.96,5.9,3.51,7.776,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.28,62.0,56.0,4.2,4.24,2.62,6.221,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.73,60.1,62.0,5.85,5.9,3.53,7.616,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.32,61.3,56.0,4.41,4.43,2.71,6.469,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.57,62.2,58.0,5.34,5.3,3.31,7.382,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.32,61.2,58.0,4.39,4.43,2.7,6.548,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.7,61.2,56.0,5.73,5.78,3.52,7.728,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.72,61.0,56.0,5.82,5.85,3.56,7.998,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.54,61.4,55.0,5.28,5.31,3.25,7.793,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.13,62.7,59.0,6.58,6.63,4.14,8.155,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.68,58.2,57.0,7.89,7.85,4.58,9.506,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,60.7,56.0,5.72,5.75,3.48,7.963,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6,60.6,60.0,5.46,5.49,3.32,7.246,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.21,62.4,59.0,6.82,6.77,4.24,9.07,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.03,60.1,59.0,6.6,6.57,3.96,8.539,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.27,62.6,59.0,6.86,6.95,4.32,8.701,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.53,61.9,55.0,5.22,5.19,3.22,7.503,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,60.3,60.0,5.24,5.27,3.17,7.794,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.56,61.4,58.0,7.4,7.45,4.56,8.804,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.93,61.7,58.0,6.22,6.29,3.86,8.509,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.6,61.6,56.0,5.4,5.44,3.34,7.556,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.33,61.7,56.0,4.46,4.42,2.74,6.958,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.84,61.3,58.0,6.1,6.04,3.72,7.874,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5,62.2,57.0,5.11,5.05,3.16,7.255,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.51,62.8,60.0,7.26,7.22,4.55,8.996,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.57,62.1,57.0,5.3,5.27,3.28,7.455,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.51,61.0,61.0,7.47,7.34,4.52,9.29,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.57,59.8,59.0,5.39,5.41,3.23,7.373,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.22,59.5,57.0,6.91,6.97,4.13,8.659,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.32,61.4,57.0,4.4,4.43,2.71,6.702,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.42,59.8,59.0,8.8,8.78,5.26,9.756,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.28,60.6,59.0,4.22,4.26,2.57,6.465,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.91,60.6,56.0,6.27,6.3,3.81,8.314,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.07,62.5,57.0,6.56,6.5,4.08,8.709,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.51,61.7,58.0,5.14,5.11,3.16,7.588,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.32,61.7,58.0,4.34,4.38,2.69,6.631,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,61.7,58.0,7.82,7.77,4.81,9.324,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,61.4,58.0,4.76,4.78,2.93,7.023,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.09,61.8,55.0,6.65,6.58,4.09,8.832,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.1,56.0,5.13,5.15,3.19,7.464,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.43,61.5,56.0,4.9,4.85,3.0,6.924,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.51,62.2,58.0,7.3,7.33,4.55,9.634,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.55,60.4,57.0,7.52,7.54,4.55,9.053,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.27,61.6,59.0,4.15,4.16,2.56,6.43,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.24,61.1,57.0,6.98,6.91,4.24,9.042,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.54,61.7,57.0,5.23,5.26,3.23,7.557,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.42,62.0,58.0,4.79,4.82,2.98,6.974,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.7,61.2,59.0,5.75,5.72,3.51,7.491,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.08,62.5,56.0,6.57,6.54,4.1,8.784,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.27,62.3,57.0,4.13,4.15,2.58,6.433,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.79,60.8,56.0,5.98,6.02,3.65,7.741,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.51,61.4,56.0,5.13,5.16,3.16,7.358,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,61.0,56.0,4.35,4.37,2.66,6.346,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,62.5,57.0,6.37,6.4,3.99,8.645,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,63.4,60.0,6.28,6.33,4.0,8.243,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.07,62.4,57.0,6.55,6.5,4.07,8.744,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.53,61.8,58.0,5.16,5.19,3.2,7.135,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.86,63.0,53.0,6.1,6.06,3.83,7.903,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.0,63.6,60.0,7.95,8.03,5.08,9.698,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.72,61.8,61.0,5.82,5.71,3.56,7.929,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.2,61.1,57.0,6.86,6.83,4.18,8.67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,61.8,55.0,6.46,6.43,3.98,8.545,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.24,60.5,60.0,6.95,6.91,4.19,9.26,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3,62.1,58.0,4.27,4.3,2.66,6.507,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.24,62.2,58.0,3.97,4.01,2.48,6.314,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.51,60.8,57.0,5.24,5.19,3.17,7.343,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,63.4,59.0,6.14,6.1,3.88,8.251,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.82,63.3,56.0,5.99,5.95,3.78,7.998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.1,61.5,60.7,8.16,8.21,5.03,9.499,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.41,61.5,56.0,4.81,4.82,2.96,7.275,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.31,60.1,57.0,4.41,4.44,2.66,6.075,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.51,63.9,54.0,5.05,5.09,3.24,7.203,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.19,61.7,56.0,6.78,6.81,4.19,8.883,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.02,62.8,59.0,6.33,6.38,3.99,8.377,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.62,63.2,55.0,5.42,5.4,3.42,7.504,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.25,58.2,61.0,7.1,7.05,4.12,9.022,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.31,60.7,60.0,4.36,4.34,2.64,6.385,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.01,60.6,59.0,8.23,8.17,4.97,9.502,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,60.8,56.0,5.77,5.71,3.49,7.838,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.38,61.4,55.0,7.2,7.17,4.41,8.867,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.4,62.2,59.0,4.74,4.71,2.94,6.882,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.73,61.2,60.0,5.78,5.73,3.52,7.863,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.09,60.0,60.0,8.37,8.32,5.01,9.489,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.31,61.6,54.0,4.33,4.37,2.68,6.545,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.7,60.0,4.75,4.71,2.92,6.775,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,63.1,58.0,4.26,4.3,2.7,6.299,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,62.5,55.0,4.37,4.4,2.74,6.107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.26,61.8,54.0,6.95,6.99,4.31,8.794,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.44,58.2,61.0,7.45,7.51,4.35,8.872,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.24,60.9,60.0,6.96,6.93,4.23,9.095,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.09,60.2,61.0,6.71,6.64,4.02,8.912,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.52,61.7,56.0,5.16,5.21,3.2,7.543,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.6,55.0,4.28,4.31,2.69,6.196,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9,60.6,61.0,6.14,6.2,3.74,8.17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.33,60.9,59.0,4.45,4.42,2.7,6.558,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.07,62.0,55.0,8.23,8.13,5.07,9.747,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.56,61.9,55.0,5.25,5.31,3.27,7.506,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,66.1,55.0,6.19,6.1,4.06,9.051,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.54,62.5,54.0,5.22,5.25,3.27,6.871,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.48,62.1,57.0,7.35,7.28,4.54,9.085,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.28,59.8,57.0,4.28,4.32,2.57,6.465,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.2,61.7,63.0,6.72,6.7,4.13,8.538,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2.66,64.3,60.0,8.71,8.65,5.58,9.825,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.33,63.2,57.0,4.37,4.4,2.77,6.256,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.54,61.1,56.0,5.23,5.28,3.21,7.436,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.29,61.8,56.4,8.4,8.5,5.23,9.527,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.24,62.5,56.0,3.98,4.02,2.5,6.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.52,62.6,59.0,7.36,7.27,4.58,9.371,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,62.6,57.0,6.38,6.43,4.01,8.514,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.5,62.4,62.0,7.29,7.21,4.53,9.113,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,63.3,53.0,5.729163267828451,5.73289605734767,3.5373506365097027,8.545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.01,66.5,61.0,7.81,7.75,5.17,9.275,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.33,60.8,62.0,4.46,4.42,2.7,6.611,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,61.5,57.0,5.27,5.3,3.25,7.506,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,60.7,57.0,6.25,6.21,3.78,8.372,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.3,60.0,4.32,4.26,2.63,6.564,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.81,62.5,54.0,5.95,5.98,3.73,8.657,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7,61.0,56.0,5.75,5.8,3.52,7.952,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.73,63.2,58.0,5.71,5.74,3.62,7.893,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.91,62.3,57.0,6.14,6.22,3.85,8.255,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,62.6,62.0,4.21,4.26,2.65,6.603,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3,61.5,56.0,4.37,4.31,2.67,6.815,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,62.1,56.0,6.34,6.41,3.96,8.15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.2,61.8,60.0,6.76,6.83,4.2,8.429,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.51,61.7,56.0,5.14,5.17,3.18,6.771,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.04,63.1,60.0,6.42,6.35,4.03,8.414,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32,61.6,55.0,4.41,4.45,2.73,6.474,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.36,61.5,58.0,4.6,4.54,2.81,6.646,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,62.9,60.0,6.36,6.32,3.99,8.967,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.73,62.3,56.0,5.72,5.78,3.58,8.329,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
